SYS_ID_TR_MERCHANT_REGISTRATION,MEMBER_BANK_MID
c0543977-407d-469c-a740-5f1d14598a0e,000100216001027
add0ad3a-3058-4873-8cb5-f031598a28d9,000100216001029
ee7e2e09-90db-458a-9b13-23d617c989f3,000100216001030
02fe8472-dbc9-4290-8df2-9b7501c9772e,000100216001031
a8805242-1d40-4e14-b8f6-08f2f9c17a24,000100216001032
8506cb65-9e2c-45b6-a141-117990686ecc,000100216001033
2c5e24ad-3daa-43c5-be83-21c45585775d,000100216001037
2c7ba4ad-bd7b-459d-b3d4-11845d6298a0,000100216001038
ae9c2ad2-fcbc-4498-9b45-fc308ab18167,000100216001040
1c9323e9-e088-485e-87cd-9b098530a770,000100216001048
d8d76478-7335-4025-bc90-0adc2cc5a52a,000100216001049
1698d322-9bf2-499c-b4cc-a095601801ca,000100216001052
978174f1-2ff9-4b8b-99cb-951ca7a995ed,000100216001053
f1df005f-c4a9-442d-87fa-279104d19a5d,000100216001054
873f9854-4b8c-4b18-8bd7-8919b4237759,000100216001060
acf8107b-6d0c-49c8-b433-1a07fd4c4c3d,000100216001061
a06cd268-364c-4524-8c64-24aa31ba082d,000100216001065
4782227a-54c4-426e-a52f-131644e9eb38,000100216001066
70d2cbd0-061d-4b75-9fac-eaba8ada8d5b,000100216001069
9437d386-cdf1-4dd1-8a64-68ac5bcce8d6,000100216001071
a07313e3-bddc-49ac-b39d-24d71dd508bf,000100216001075
caa8c6fd-2f6c-4cbd-8ff1-f3a7eb1a6e2e,000100216001103
28222723-90a8-442e-9fa8-a16cd730d5ff,000100216001104
0e906abb-3026-4746-be1d-a1ba8debdc31,000100216001108
e93fe1df-2c13-4b09-8dda-f24e0372a453,000100216001110
2fb60681-c330-4171-82c5-8b877affcb62,000100216001120
6c0c3e67-9990-4788-ab3a-45d3cc7440cf,000100216001123
e6fc9ef6-04cb-43ac-a815-8762ff3c1cef,000100216001125
a025810a-73db-4075-85d8-f799237c9977,000100216001126
1b258f2a-04fb-46d2-8229-8e0318132865,000100216001127
30e30241-4e4b-4b0c-af08-f54c63c7918f,000100216001136
a6ebce29-4a44-47e4-b884-834d4985acad,000100216001137
814b2194-6ee2-4c47-a003-ee470b7a7692,000100216001138
a604aa1a-2001-4949-b644-78ef0ce68985,000100216001139
04f0b99e-cf6f-497e-98a7-ee2294e5c928,000100216001142
68079cb5-3ca9-4fa2-bbfb-f29339596a57,000100216001144
1ce408fe-3009-47fb-9ee6-11ba494877e9,000100216001150
4d577236-67bb-4d90-a02e-ebf4a027c247,000100216001152
6a92d82b-ff16-414c-a29b-e0a869c783ae,000100216001153
bd8ae3f1-6159-4a8a-9273-8301ec2b0c3f,000100216001159
5eeb8dbd-e7cf-4a18-bab0-20fe1bcc0cc2,000100216001160
7e54e54a-6cac-4cf3-b4fb-604df77db1a6,000100216001161
e563d407-262f-434c-8068-e1f46350426e,000100216001162
6e1e225d-398a-4589-9b61-2ce51ac032d8,000100216001164
60db97f6-ba4b-4c2b-81dc-40a5e0bc5acc,000100216001165
625f9748-d850-4ae0-b40a-7cfa385f6c1d,000100216001166
7d716e5a-8cc2-4375-b62f-013d35861810,000100216001170
ddaecb2f-4c60-4d4a-8106-37054342c336,000100216001171
ec7afae1-977b-4e49-afb7-50325fe2aec4,000100216001172
90213a9a-e61a-4fe3-afd6-23177cfde3dc,000100216001173
b64ef464-32c1-40c4-8021-e44baab43118,000100216001174
8028658f-bace-4ef6-afdd-0c62a67b2f08,000100216001175
ac9ff9f2-205c-42e7-86ee-4deb159c7f21,000100216001176
83d6c7cd-d7f7-48ea-94ca-9aaf7a7861b1,000100216001180
62f9c5e0-bc65-49f1-abea-d7d0c38c41b6,000100216001181
ae82c6cd-9a68-4c45-a8a5-c507eec074ed,000100216001182
173f6564-b787-4e77-bb5e-1680fe771e03,000100216001183
cfb5d3a3-80bd-4564-a305-465df746ec86,000100216001184
5a3099ca-2851-43e2-8bc1-c2a299a909ea,000100216001185
3f99c96b-b015-475a-8ace-98376f92a04e,000100216001186
925b2d9a-5baf-411d-88c1-86b0ab525543,000100216001187
3fe1872f-ef5a-4d64-9149-7d668f814133,000100216001188
370f6deb-61fd-4087-885e-20750959b183,000100216001197
c4f51f59-aca7-4918-8d19-6ceddcf8c79f,000100216001198
0eaecaf2-654d-48b5-a2aa-ca546e842ccb,000100216001200
6837c532-2c8f-497c-950d-f4c5bf3a0f9b,000100216001201
670bf4ff-5212-4815-9519-2cba6b8f7894,000100216001202
b9101fc5-4773-4d84-b1d9-c9f01995194f,000100216001203
29c0dc94-f5ad-476a-9349-51b34d80b475,000100216001204
bf473597-c5b5-4bb9-943f-4613a7d17e1c,000100216001214
614e8259-9cfe-46ad-b784-e4f42b090e05,000100216001215
a5a684ae-00b5-492f-840e-dea58febfd5d,000100216001216
0ce18266-5593-480f-bef0-f70f158117df,000100216001217
a13a84f0-f427-4144-92f2-9a724cdc6c32,000100216001218
9272b468-7a27-4e55-b240-4229a05836b3,000100216001219
19755be4-23b8-43d1-95bb-2b6c6cae1476,000100216001220
cee5212c-5456-42d7-add1-2a44615c1176,000100216001222
91e8994b-e32f-4e57-a0c7-a47afc8a1590,000100216001234
ec09a978-61f8-4ae8-9cf2-46e96101c801,000100216001235
5725581c-0324-4be5-92af-20b3682b3e42,000100216001236
28379f2e-5bd6-4780-9b18-3582da10c710,000100216001237
dcf7b0f6-f69d-43a2-a639-aa77835dd81a,000100216001238
d1425ed6-7fcb-4dec-b1e8-e97fa6db5c54,000100216001239
398a0cf9-7fab-472d-9323-c40194e2efd9,000100216001241
0f80933e-a2ca-4c1f-862c-0c6acf7e090c,000100216001242
5d31d80c-54a5-4a5c-a05d-c473b903b6b8,000100216001243
817799c6-d748-4703-b117-4bc89d35a6f1,000100216001244
2adbf586-a076-486b-9e52-9ca5a4aaa792,000100216001245
a98ee38f-695f-407f-9ee8-223072f9132a,000100216001246
ce1d3927-480d-4f94-adff-9fdfe2c560e1,000100216001247
2c18ad40-a3b7-4b99-859b-41ef9cd5108d,000100216001248
6f38fb0c-4941-44d4-82ea-f40054653ad9,000100216001249
aa0e0461-f41f-4374-89ec-1b7323015dc5,000100216001255
34542517-c85d-4bcb-8eda-b3b713862b84,000100216001256
3eb09d96-7252-4550-9627-b234d2049833,000100216001258
f7f17773-73d4-4e2f-b34f-0558da59f083,000100216001259
132c3dca-51c6-4107-b734-9ddd583f87e9,000100216001260
8c5153b8-1b10-470f-8f80-8a858abb9ae6,000100216001261
bbd4cbd0-1d3e-44ee-a3e3-ba7a1242aab2,000100216001262
1f3031ab-b5ce-4999-8861-686c428fd69e,000100216001264
7cec0d62-944f-45ef-ad3e-ac383ddaad74,000100216001265
5b694cc2-cb09-48c1-8ea9-68f3b7b723f8,000100216001266
a65fea31-8083-40b7-b566-a1764b8717ff,000100216001267
f31245ef-f4c2-452d-825d-955e37faea81,000100216001268
a3b19dff-7562-4d66-9250-636543ebaf99,000100216001270
5da1f0a9-3c4a-4cbf-971c-86347f9de5ba,000100216001285
d4266556-394c-4612-82be-daa580b3cb13,000100216001286
6f413c84-6b73-498d-b39a-46ca2f6dfb91,000100216001287
900fbed6-4390-4b2a-bc5c-ab98c2713029,000100216001289
95b65aae-2ba5-429c-87f6-331ea5f7a994,000100216001293
c09de79d-f483-4291-b546-2e3a2c5b9b9c,000100216001271
bcfa61e0-451e-4531-928b-353ade600b84,000100216001272
22b77822-89b2-442e-af3e-a6fc40469e71,000100216001273
7ce69c25-4bf5-483a-ac48-1f1871d2489c,000100216001276
7865647e-cf65-4f97-9e82-f7fc2dc9bf55,000100216001277
9d9512b7-377a-4edb-84d2-d789750f6411,000100216001278
69722507-a308-495f-9a3b-093556d81ee0,000100216001279
45b884ae-84f7-43e7-8785-acec3180a7c1,000100216001283
ac021bf8-1025-4b75-b738-62efc28c9905,000100216001284
99c227c6-5b7e-4bdd-847e-4c996ae7de9f,000100206184871
3ab4b5bf-2fc7-4144-aa24-7f631b433541,000100201003263
184967d1-edd2-4827-9241-39d7ffb606b3,000100201003270
220db3d3-3652-479e-ac8a-91d454670aeb,000100216001296
daf29057-e6df-4271-9341-c8f0019f9123,000100216001297
2819678c-545f-4f5a-9160-c86a0f9603b7,000100216001301
cddc2d48-3832-42db-8e54-4f4614565b85,000100216001302
b2df2cad-dba6-41f1-9ea9-031860b9d371,000100216001304
ae433c68-4248-4ec2-8074-5af5b4752725,000100216001306
373f0cf4-5f40-4cb5-ae92-7ca7ccbeba24,000100216001307
06aae940-a8c0-41d9-8eb1-839ef430a9ae,000100216001517
ba2875a9-e8ba-40cf-9750-0bddf466f3ca,000100216001522
7688bf8f-a815-4ef6-b32a-fcbd1ed96401,000100216001523
9095feac-b55b-4f66-8d2e-1b6aff294531,000100216001524
6ea00bf4-2c37-4379-9cbc-677abce97ce2,000100216081406
203ee9f0-0725-4eb7-9400-fe5c248e0456,000100217003263
90fb6d56-60a6-4d2f-b56f-4b02427480ce,000100217003289
8360e23d-6ee7-478f-8936-22d81f1c21fc,000100217003329
8d44d324-8d04-4ca8-a89a-b6ad8a2cce09,000100217003408
a88a6aaa-093e-4e46-9a5c-06e57a943350,000100217003506
2743d6de-afe8-497a-924b-fb097cdc1f01,000100217005249
2aad0b3a-118a-484e-baff-7e71226d7262,000100217005385
c31483d6-9999-416b-ab0a-a176bff7bd60,000100217005402
afcabedd-3f2d-4a9f-8ec7-9d9bf44f68e3,000100217005407
0bb9fd06-0069-4f01-acbb-93da2f1fb7d9,000100217005422
bd911ec3-2494-4e22-b8b9-21ea8704816e,000100217005435
8be1b8af-3d6b-4996-a8ee-73e55a2f3ab8,000100216001257
2343db9c-4944-4a3b-a409-2e6258661e86,000100217005359
e9cc36dc-0fd5-4630-bafa-feb36edaa085,000100217005452
80ad8659-acd1-49fc-9997-fb6c231adb47,000100217003283
64005be2-3aa1-40a7-bbcd-908a55fdd280,000100217003320
935da7c3-7a59-434b-845a-66390211c7fa,000100217005373
5462fc19-6024-41da-9422-55d8e6f3e0fb,000100217005443
e02dc8c1-5a3d-4417-aae7-3d8edf6c48f4,000100008009409
57358b0c-5d64-4d6a-aa65-2cee4a07dcee,000100217005460
e3d9f117-a36e-4fcf-aedb-269358130f75,000100201003672
61ee1192-5b5b-4503-9b05-75961a590673,000100201003689
2cc59124-4002-4292-9de0-0a6a695a8d99,000100201003690
be610ad8-cdf5-422f-b353-b325ca53dd33,000100201003764
d72b2d28-5d2b-4e94-ab40-eff7195c86de,000100201003765
f237ec86-c709-4354-a865-242e5d676b47,000100201003766
edaa69ca-03d4-4901-b000-836cd7e4a01d,000100201003767
b79b5cfc-853d-46f8-812e-23b1deb75bc2,000100201003974
86f32821-b60e-47a6-b79a-af50de010f09,000100201003975
1a6652ef-e1eb-4ec4-bdd5-860316cd8d9a,000100201003980
caace4ea-87b4-4d62-b307-3dd7f668f9bd,000100201003995
6c3d3a81-4a30-4e9b-98e8-07dd19937c5e,000100201003996
e18f53c0-1b62-4af6-91c6-2439fc8b8916,000100217005460
cc4c3cf9-d5f5-4965-a9f3-c17ca3a4f918,000100201002903
023f9419-1f88-45a2-bf21-1be314867fc0,000100201002905
2bfc846f-6ffc-4941-accf-123d312f5561,000100201002990
d510fc15-36a5-4caa-93d3-40d17a0ee56f,000100201003030
9a5fb838-3378-4908-8b3a-2a3955d094fc,000100201003200
05195cff-b3a7-4c9a-aeea-faf8ce5e2b2d,000100201003261
75dec047-1c78-44e6-b63d-328b04dd1dc1,000100201003342
c99dbd60-33e1-4e42-9a1d-fa2d56ebb7a7,000100201003345
09fd4c98-a8e5-452c-837f-5f0bc4f1fdb3,000100201003708
29ba7a61-73c8-49c2-aef7-a012fff46bd1,000100201003732
356d6884-66fb-4350-ad8c-79671c4debe2,000100201003763
c8266e2d-f288-4812-9f02-b845ab305c4c,000100201003336
ef76b915-6aca-4772-82ed-0d8385220871,000100201003951
d01dbf06-e470-4069-b9b9-6104728b22f0,000100201003955
ded382a3-02ea-4727-9eb4-2999cf94217b,000100201003956
9107e743-0630-4df2-b154-7406c54519ac,000100201003957
d94f98f7-e793-4bed-92e1-08b50d915f54,000100201003958
53ca8dea-058d-40ef-89ff-00fc55ed303b,000100201003959
9f0bfa49-b2c0-4b11-997e-19dcd6ca16d9,000100201003965
86405d09-d758-4091-80be-627c635c54c4,000100201003966
7828eb7e-5d28-4520-bc4d-92d8f99b6a8b,000100202002535
9f10c017-399b-4f4d-b431-b75318ea61c5,000100202002643
8fcc6e25-cd76-417b-87ed-f22c007de6ca,000100202002653
4a2e29c3-5da1-4723-9ab2-4f1d0ef50c19,000100202002692
7ac62272-1b7f-43dd-9282-5244185929b2,000100201003768
500a9c03-ca66-40a7-a307-d6436351c441,000100201003862
27e5e768-641f-4278-8a80-7cade8772041,000100201003895
be946beb-7aab-4c94-9959-19ea31977ecb,000100201003899
4da94fd4-b78e-4f89-8d70-41d6c48a3793,000100201003949
849996fc-c17b-4a4a-ba5b-ad8d99f393e4,000100201003952
fa4d6206-4488-4307-9c40-76ae29397824,000100201003953
77386dc1-4125-47a8-9b6d-4617972f0488,000100201003967
3fd25cca-4feb-4dce-bf23-5e2cb67a110b,000100201003968
5599e86d-87bb-48cc-9553-671224737576,000100201003970
cc9b7aa0-332c-4da0-b4fb-5eb3b64c121f,000100201003971
7e8f7fb2-5f3a-440f-88f2-64c9b9dfc09e,000100201003972
e7a8131d-f3cd-4dbd-b9d9-3e6ec34c99a7,000100201004001
a6e951c9-774b-4a61-a1cd-20953052a221,000100201003997
dcbe1d20-ea4b-4447-85c6-ff2fe0df7172,000100201003998
d61545d7-34e1-4308-984c-99d70d45811d,000100202002711
26366cf2-da5d-4201-a71d-55d00b01b4b4,000100202002714
bcea989f-9e33-41be-b85f-2b14cfef6ab2,000100202002715
ba7d9a56-fb08-431a-9e15-bbd2c700f02f,000100202002716
1e450653-cbe3-4602-b159-a8229346f9f1,000100202002717
e7ca6d10-94d1-48dc-b395-99c4ce5dda7b,000100202002718
401ee85f-03fb-417e-b6f2-6d53510010b7,000100202002719
5a773913-ee13-4418-87ee-ff036f26f909,000100202002720
4afea592-6e3f-4211-b3ca-3d3f4137e337,000100202002723
83b71e46-5aca-45c0-a75f-6a44c00556f6,000100202002768
a50678c3-704f-4da7-b49b-50ba53858503,000100202002771
832c0941-ba89-4b34-882d-ffede9072962,000100201004012
0459724f-c812-4858-9678-17a5f36b8e10,000100201004014
8ad51a58-17a5-4a71-8439-dcb0c9c2cf0a,000100201004015
1d6df515-7009-4c98-81f5-32d41cd83cd1,000100201004016
25de3391-d19a-45e1-861d-3f5e4be771cb,000100202002320
2e435e2e-363c-4555-afb1-61f4a3608fb1,000100202002484
0877f650-2beb-4dec-a24c-2efa8120d0b9,000100202002584
7dc51420-eb8b-40e2-a82f-fc30d138ea63,000100202002593
f8d555c4-5ae5-4842-9894-9fd36832e5cf,000100202002595
47bf2478-cf62-4ee8-8185-2799c0aa2bc3,000100202002600
73ac203d-c62d-48ed-8d7e-b5eac687ced9,000100202002602
3bf8318a-9995-40b8-b12c-524c8a95f97e,000100202002640
2165ff16-1661-470a-8334-32c93e292d16,000100202002641
20eebd50-9a13-48cc-8a69-eba431520a44,000100202002642
e5b55e6d-e1f1-47cb-8fab-45e67755e1b3,000100202002650
24fefafb-3ef8-4f08-87ea-989d31bf1296,000100202002652
b3a90eed-83ce-4a68-9934-7555b10b3175,000100202002654
3f0a7b08-8476-4616-895d-4712cef95c2d,000100202002656
31fc946c-f24f-4937-a606-f28522078a42,000100202002657
ad415ced-378d-4608-8f0c-5396eb9db3cd,000100202002658
4203e414-a9c2-442a-a015-129916bba47a,000100202002659
e58c2155-4836-488c-b2d3-3dfc316ee65f,000100202002661
a461cae2-2645-487d-a409-0b7cede443fd,000100202002662
3f968059-c7c1-4ddf-8b33-9017faf32125,000100202002664
4d6ee387-4538-4e41-8a5f-63d3adadbc89,000100202002665
8f99a974-111b-4936-8865-aadd0b3648f4,000100202002668
f3780c30-01ab-4fed-aadf-5fdf10181836,000100202002685
f6c90af9-1559-46fe-8278-2df81837dba9,000100202002785
ff4a5412-9a85-4712-ab0d-8068bc596a54,000100202002686
e32f42f7-6abd-4516-97a3-76dab507994e,000100202002688
7f58852d-6749-42e8-ab1f-8ae0f6611498,000100202002690
2a6e8228-3336-4fc3-87e7-3658b362ff67,000100202002691
21c852c2-5f3b-49eb-bbc1-e84d86cc8e4c,000100202002696
f085e377-9d6e-4ef7-af99-55d69e80eff6,000100202002698
4804047c-2b5a-4935-9f4a-e3605577f463,000100202002699
6aa198ae-5c9c-46a4-9b93-ca6fede6161b,000100202002700
bb7b1ab3-8378-41f2-ac1d-f6c75ec28685,000100202002730
3a7da29a-c894-42d6-bc6b-ef7be12222b3,000100202002731
1f034ea9-361d-4199-8430-f5a00364ae8c,000100202002732
007a37c7-b1bc-417f-8ced-5f4122f53fcb,000100202002734
862a6e64-3ec0-4032-822f-16a97f32c413,000100202002735
f6e4e254-cba0-40fb-b149-fd8f0469d649,000100202002693
054cd594-1b84-43d9-9079-3f1d27379039,000100202002694
403de944-e069-4002-8ef6-160db9c95653,000100202002695
41c5b2e9-1d80-4d3d-b483-3944d2adb3b3,000100202002701
2b242cef-c8a6-40cc-8ff9-ced9a7c9d4fb,000100202002702
45f39991-9a09-42c2-bfa4-80f8dcf88182,000100202002703
6c4751c8-3e32-483d-a33e-8a1ee882d263,000100202002704
7f698120-3398-4248-a2b8-446d68c7b9db,000100202002706
cfc1d2e1-cc49-475c-9076-09652ed3d422,000100202002708
a5b2ab8d-2d1d-466c-a800-4d6c94999997,000100202002709
b7f7cc1a-8bea-4ec6-80af-8639cb82c42f,000100202002710
47945d20-e4e2-4cb2-96df-23097caa4c60,000100202002712
92ea8062-b57e-4c36-9ea6-a1823603f019,000100202002724
8ad6b4ae-bac9-49ec-b1fc-c059a0b015cf,000100202002726
6cc41e04-5ac5-4f54-b566-4a2b1b4dc60b,000100202002727
8d3d5d01-f65f-41c7-8a82-7884757620af,000100202002728
e7a40c86-e2c8-4a1e-ba15-d3db41da893d,000100202002729
63e013cf-d233-42af-9076-c6c9742b03ca,000100202002748
fdbbf8cd-53a2-4055-89b1-d78a954dde80,000100202002749
b00519c8-3037-4a82-8bfe-ce0af7ad875a,000100202002752
5f9ec490-fc42-4ae6-8f84-958836627440,000100202002759
8437239b-b81d-47bc-b704-7083ca6920a5,000100202002764
ce0d1d3a-af9c-49ca-9bc4-2157759a6a30,000100202002765
e8441599-50e2-49c8-aac5-625f0bce2929,000100202002767
460e2f44-beb3-4c98-a6d6-b6c56f654f83,000100202002736
852e5e13-8e28-41a3-b383-888907cd5123,000100202002737
d10d7d15-d47e-4bb4-a39e-8c3b624659f7,000100202002738
8a66121b-3bb5-4f8d-8a2b-455d61089011,000100202002740
ebb78cdf-9576-414c-9ccc-136bdf1179a3,000100202002743
2a601793-eedb-41c8-811b-8dbf81e2345b,000100202002744
a2330c56-7cac-4272-8ef6-78cf5b48c026,000100202002745
95eb5a26-33b6-49cf-812d-b7fee6329cd9,000100202002746
d2b0cf24-c16d-447a-89e3-df55e9015da5,000100202002769
6d54fcca-9fd0-4aff-9494-f0e11206ee76,000100202002775
d977561e-98db-45f3-9e7b-93df3d464952,000100202002776
6a82df33-70bf-4f24-b45c-8ce84db43850,000100202002777
5874d630-96e0-4b2f-bc91-0da311fae604,000100202002778
d9367215-80da-4555-83a0-2610c49d6cf8,000100202002779
cf8fd013-36a7-4684-aed5-60626650e3ed,000100202002780
1b176322-bfbe-445b-97eb-69e171ee6ebb,000100202002781
e9eb32f5-52e5-4baf-a430-6862f1a26763,000100202002782
3374816d-a752-43e8-b95f-b355b5a8c243,000100202002783
c1a91043-5727-4b3b-bbaa-db0487225e67,000100202002786
82f98a37-ef92-45ce-b030-0770ac2e4905,000100202002793
85e2e8ae-5793-413c-b85a-1c64abda6227,000100202002798
07505738-3855-49c2-974b-4a09b0eeff36,000100203002485
fca3bbb5-2669-4c3b-9c1a-498c9606d6a7,000100203002486
50aa0572-c4f2-4766-9c89-9714110c83bc,000100203002487
8e5c89e1-b63d-495c-883b-0aa074af83a2,000100210001069
f93a5bd9-b2e7-45c1-8976-4a92a9d24eec,000100210001090
5a260eec-20be-4e12-be42-48495d58b537,000100202002792
f76e7228-84c3-46ec-9cc1-2885713142a3,000100202003938
2bae6209-4273-4ad7-a884-d460a4dc33d6,000100202003939
55ee1434-1c64-40a6-a179-5d2bc6db1dd1,000100202003944
a8c83de4-15ce-4eb9-beb9-a4180857f8b0,000100202003945
8154bf2d-b49b-4a39-ad4e-d719c6b90632,000100202003946
5047bc1b-c2c2-4618-9fff-18b996b41a74,000100203002483
d8a0e229-3ca3-4383-b883-755898671f89,000100203002490
84ef4e08-8a23-4808-8dd6-a9fe424b7ee2,000100203002495
741f678e-9f50-49c3-8ce7-d4230cf7c5de,000100203002496
d2c7fa42-76d1-495e-a441-5e0f460f7647,000100203002497
3fe71308-5730-4dd4-9a50-ee36878f7f6c,000100203002502
72d745d0-37a9-4116-bd8a-bc32b95c9546,000100203002513
68ad5100-92d2-4a99-9844-60b08e62148a,000100203002515
bc61e9cd-dc9f-45a6-a0d8-19ae09a73ee9,000100205003968
9928bb1d-8ab9-4a44-ac0f-bf49ce50557a,000100205003969
5a12f93b-60b9-4cc0-94d8-376756693e7a,000100205003970
23a5bd12-22ec-4795-884f-81e9e81136b1,000100205003971
5203377f-3c05-4bfd-b5dd-a52033f7f1f5,000100205003972
5cd94277-81bd-4451-ab82-c96b2c94d2d4,000100208003881
28feebe8-2e90-496b-81b4-072a9e17c964,000100208004383
71ba4f4b-7f64-4e9c-a615-108d3fa92544,000100210001029
5db73d1f-aaab-4c40-ad62-9f36335a252a,000100210001034
f948c626-5ca7-408c-b845-ebf43359c058,000100210000937
e17f081c-2789-40f9-908a-41042540de3c,000100210000957
003d296b-a7e5-4f54-90bb-d0271cbd35d5,000100210000997
6ef93489-368c-46ee-9052-6391891690c1,000100210000999
1ee77b04-89d7-4883-a8fc-6c7ffe34e45d,000100210001000
440d3be0-4893-4adb-b93a-cdcbd445f009,000100210001001
18ff8dc0-6e79-443a-a0d4-547cd947eabf,000100210001006
4bfe0d25-83a6-431f-bfa1-fd757be44aa8,000100210001014
0daf0f4f-47f8-4965-bb48-eb2830554186,000100214004275
4dbde3bd-0a08-46af-b5a4-37cfceaaaa4f,000100214004314
53073d28-5004-49b8-8307-0e4d4ba98262,000100214004315
a715d415-5e7f-442f-b4e4-1ffb3cd6a0c7,000100214004332
2ad48863-7419-40fd-baf9-ab4550be8136,000100214004530
5069201b-21c0-498f-8a64-7228c2edd205,000100210001036
369bdeba-4142-424b-b5cd-24693e4c2614,000100210001051
2f73bb9a-4a28-4a42-8946-529aed4533d5,000100210001055
8c72d15d-b78d-4038-b3bd-10d386f869bb,000100210001056
cf2e129a-8783-4ba5-908d-8c5cd847a860,000100210001057
6abf68b4-9ed5-4502-bf0d-a1760390e14e,000100210001059
a4b2d485-ce10-4b7e-ab0f-b9090cf7e835,000100210001060
2c9810ce-a36a-4572-b2a3-afbab56b7bfc,000100210001064
93729c1f-79b9-4e39-8834-ce004a7f457c,000100210001066
3ef19875-5fb8-420d-8947-4ad3a552713b,000100210001068
bf5d1ed9-4aa2-4b8e-b820-30b77118db06,000100210006822
bce569a4-cdd4-4ef7-914d-3c452e364ca3,000100210257622
21f57de7-658c-45a0-aa70-368f173b7686,000100210257630
62bdcdc3-fd60-4b7c-87c1-61b4265c2666,000100210002433
cccaad3e-be1e-4897-9b1d-053c0704357f,000100210006820
e7765925-8987-4a8b-9005-042e0bec8e74,000100210257713
5e1b138f-bacb-4718-8952-a58128387fe8,000100210257721
fad4cc86-b185-4545-813f-69fd95fb3c53,000100210342804
d4044b27-29be-4dc1-9fc5-d70eb461a5bf,000100214004167
cb0fae77-3e92-4b97-b6b6-83133126a7fb,000100214004191
997f83b7-dc20-40f8-8877-d54b8084c76b,000100214004252
aba3d4b7-83ce-4daa-88d9-0310e9e825f4,000100214004274
f748532c-f845-423c-842f-1248f8697a89,000100214004552
fede0ade-46ee-406c-9d95-42e53920b0f7,000100214004568
c4371eeb-8c76-46f5-bb83-d54e62cd7b4e,000100214004573
8993a888-a106-4b06-b40f-a89d92f16e93,000100214004588
7cee2fa2-3536-4d48-81c8-06ec38092908,000100210257697
e05c6086-6086-4aa0-9add-032b7e2b46ab,000100210901238
f8ba1d71-8dcc-4dff-a325-2b042585d8e9,000100210901240
0e955a6c-452d-492c-bb3e-283bec257134,000100212900485
7676f5ba-5f17-46cc-a913-2e6cad5a20cb,000100214003939
9224d051-43c6-4645-9bb5-33e5b806b92a,000100214004110
9d6f2dba-3f27-481a-b602-7811f5419a0f,000100214004155
9f97d5a1-4ba2-434c-82e9-cc5c0125e4fb,000100214004159
bd45eefc-91fb-4a85-b4ea-8afb457f79e4,000100214004567
9f6b1767-cb86-4ecf-9713-7265cd0aee26,000100214004990
858ed67e-4c64-4218-91af-2d38ef8f7c9b,000100214004992
76c65245-e2f1-4eb0-8365-b80f4eb69f4d,000100214004997
69d38652-3647-485c-9cfb-0ccdfa98b093,000100214005006
a92d4ed0-61d7-4d3d-9197-777de41a44ee,000100214005011
9453e91c-b9e3-4a98-838a-6310d43f331d,000100214005013
03414d0e-9350-40d5-bc39-e05aee4fd042,000100214005015
e352f9df-098c-4ff4-bde7-5fc30967a01c,000100214004956
d9ae95cc-7b55-4f79-8780-345c0afdc7aa,000100214004968
079b6c67-c2d1-4ec2-a745-e1e47792aa0d,000100214004986
a94c169e-5f9d-49a4-b656-47abe8e99da0,000100214005023
d3b897c3-ac0d-489d-834b-ec0b4d803bcd,000100214005029
788e26c3-5847-4f91-9231-dbcfa99468f1,000100214005030
d3d76cf5-eb9d-4601-87bb-3cd8b83b47fc,000100214005036
d123990d-96a0-42a4-9c53-99b6f48be255,000100214005037
32c757be-c499-43ec-be07-0cad5837480c,000100214005038
274fb4fe-09cb-4b86-adcb-991a5268e888,000100214005044
9be565d4-26de-4d94-9c15-644ef854e772,000100214005046
a0236b23-18c3-4af9-81ce-eb17706702de,000100214005048
3471a16e-5b37-4695-a2d0-21c97089d92d,000100214005053
2e6c16a4-312e-4009-8813-8dd0540307dd,000100214005054
f3f4ba0b-1a63-4f00-80b5-eb5ef4ba4f60,000100214005055
1f4a98f9-f0a7-4b18-8a95-54a503b02fa5,000100214005119
60d68496-c014-47a1-953b-41ae9442e636,000100214005120
c514df82-99e4-4faf-8d05-59a925cedcfd,000100214005121
320f6146-e025-489d-8a06-62a0e295efd4,000100214005122
bf677522-9a00-4daf-9eb6-74b4e6dfbbd7,000100214005123
3fd3cf7e-c13a-45b9-90e0-52e83ea5ddfe,000100214005124
45593bb1-2ed2-4e37-828b-85b301d68e79,000100214005125
88d5688f-43bb-4951-bcba-20b863e06de9,000100214005128
d954baa9-2c25-42f8-9f93-734d87ac5a15,000100214005129
eeb587f9-9cd4-4b73-932a-4cbfd1a8e180,000100214005131
8394f49f-5180-4a4f-8a29-03ead8bf54cc,000100214005133
7221bee8-117b-415d-a89f-26a08337b915,000100214005056
1673fa7e-7c97-4d7e-afc4-add555a3630b,000100214005058
fd14d410-cb35-49c9-ab33-8e219bf567e5,000100214005066
63e5ff88-61d2-4362-a2bf-c8e9f0e4b1c2,000100214005070
44e1d4e3-2b6d-483a-a49d-2a07007de498,000100214005072
536ea4a7-b3ff-4d06-ad7b-f714dd7d2a0d,000100214005075
dc39273c-f405-4ae2-a1c9-9977320603d5,000100214005079
bc71dc3f-c204-40a8-af92-2ed582c0e487,000100214005080
1839645e-ce5f-4015-9a3c-fe9ca8543ff1,000100214005089
4df4ff16-70d4-4588-b7d4-d004a92485bd,000100214005097
d61124ed-4437-482c-becf-064f22be7a2c,000100214005103
